ts_code,list_date,delist_date
LUCRF,20090730,
LUDG,20070501,
LUKFY,20171027,
LUKOY,19960109,
LULU,20070718,
LUMB,20191122,
LUMIF,20181109,
LUMO,20111113,
LUNA,20060501,
LUNMF,20061101,
LUPAQ,20091029,
LUPEY,20130117,
LUPGF,20200306,
LUSI,20110404,
LUV,19721106,
LUVU,20120806,
LVBX,20140718,
LVCA,20131022,
LVCC,19920901,
LVCLF,20140113,
LVCLY,20070531,
LVCNF,20180720,
LVGI,19980318,
LVGO,20190725,
LVIFF,20021217,
LVLV,19960206,
LVMHF,20140113,
LVMUY,20021209,
LVNSF,20110510,
LVRLF,20110223,
LVRP,20001218,
LVS,20041215,
LVSDF,20130815,
LVTSF,20180928,
LVVEF,20180614,
LVVV,20110217,
LVWD,19990720,
LVXI,19950731,
LVZPF,20180629,
LW,20161101,
LWAY,19881229,
LWCL,20110804,
LWCTF,20130306,
LWEL,20160602,
LWLG,19980114,
LWLW,19840207,
LWSCF,20150309,
LWSOF,20140113,
LX,20171221,
LXAM,20200109,
LXENF,20170530,
LXFR,20121003,
LXGTF,20170719,
LXLLF,20180814,
LXP,19931022,
LXPPRC,20180319,
LXRP,20060908,
LXRRF,20140113,
LXRX,20000406,
LXU,19691104,
LXXGF,20170309,
LYB,20101014,
LYBC,19940503,
LYDIF,19600101,
LYFT,20190329,
LYG,20000208,
LYJN,20020215,
LYL,20171020,
LYLP,19990701,
LYNS,20120806,
LYOPF,20141016,
LYRA,20200501,
LYSCF,20140113,
LYSDY,20081105,
LYSFF,20140113,
LYSFY,20141204,
LYSGF,20200123,
LYTS,19850312,
LYV,20051208,
LZAGF,20030625,
LZAGY,20081013,
LZB,19721214,
LZENF,20101119,
LZRFY,20120721,
M,19620702,
MA,20060525,
MAA,19931210,
MAAFF,20140113,
MAAL,20021015,
MAANF,20140113,
MAAPRI,20191106,
MAASF,20171120,
MAC,19931105,
MACE,19931105,
MACK,20120329,
MACQF,19600101,
MADI,19971027,
MAEOY,20130610,
MAG,20040607,
MAGAA,19930330,
MAGE,20120524,
MAGOF,20140113,
MAGOY,20081016,
MAGP,20050811,
MAGS,19930326,
MAHDY,20100630,
MAHI,19800409,
MAHLY,20081119,
MAHMF,20010725,
MAHN,19950726,
MAIFF,20101129,
MAJCQ,20051221,
MAJJ,19861015,
MAKAF,20200622,
MAKE,19901008,
MAKOF,20140113,
MAKSF,20020123,
MAKSY,20020318,
MALDF,20140115,
MALJF,19600101,
MALRF,20080306,
MALRY,20120910,
MAMTF,19600101,
MAN,19880503,
MANH,19980422,
MANR,20171110,
MANT,20020207,
MANU,20120810,
MANZF,20080718,
MAOMF,20140113,
MAORF,20140113,
MAOTF,20140113,
MAPGF,20140113,
MAPIF,20120625,
MAPL,19750102,
MAQAF,20100310,
MAR,19931012,
MARA,20120209,
MARFF,20110930,
MARK,20071001,
MARPS,19730315,
MARUF,20140113,
MARUY,19750106,
MARXF,20140113,
MARZF,20091005,
MAS,19620702,
MASI,20070808,
MAT,19630812,
MATN,20161208,
MATW,19940624,
MATX,19740319,
MAURF,19740319,
MAURY,19750106,
MAUSY,20021114,
MAVBF,20190114,
MAWHF,20100813,
MAWHY,20100727,
MAXAF,20130312,
MAXC,20191230,
MAXD,20160115,
MAXMF,19600101,
MAXR,19600101,
MAXSF,20110113,
MAYNF,20130311,
MAYS,19620702,
MAYX,19990809,
MBAIF,20070926,
MBAY,19971022,
MBCFF,20110125,
MBCI,20070515,
MBCN,20010109,
MBDC,19950912,
MBFJF,20030731,
MBGCF,20140113,
MBGNF,19600101,
MBGRF,20160406,
MBI,19870701,
MBII,20130802,
MBIN,20171027,
MBINO,20190813,
MBINP,20190326,
MBIO,20170823,
MBKL,20100923,
MBLU,20191115,
MBLV,20060904,
MBNKF,20160429,
MBOF,20191003,
MBOT,19920325,
MBPFF,20140113,
MBRTF,19600101,
MBRX,20160602,
MBSRY,20110815,
MBST,20090603,
MBT,20000614,
MBUMF,20140113,
MBUMY,20140310,
MBUU,20140131,
MBVA,20011128,
MBWM,19971024,
MBXBF,20140113,
MBYMF,20140113,
MC,20140416,
MCACU,20200605,
MCAP,20030307,
MCARY,20190521,
MCB,20171108,
MCBC,19980402,
MCBI,20170228,
MCBK,20151030,
MCBP,19981203,
MCBRF,20130408,
MCBS,20170119,
MCCHF,20140113,
MCCI,20030310,
MCCK,19620702,
MCCLF,20171215,
MCCRF,19600101,
MCCX,20130307,
MCD,19660705,
MCDA,20011217,
MCDMF,19600101,
MCELQ,20000809,
MCEM,20141224,
MCEP,20111218,
MCESF,20130307,
MCET,20120806,
MCF,19910102,
MCFT,20150717,
MCFUF,20140113,
MCGRF,20131217,
MCHA,20020422,
MCHB,20120806,
MCHHF,20140113,
MCHN,20190211,
MCHOY,20190304,
MCHP,19930319,
MCHT,19961203,
MCHVF,20110725,
MCHVY,20130624,
MCHX,20031218,
MCIC,19970911,
MCIG,20140718,
MCIM,19840509,
MCK,19550831,
MCKAF,20200319,
MCKRF,20140113,
MCLDF,20180604,
MCMJ,20191212,
MCO,19690612,
MCOA,19990208,
MCOIF,20190321,
MCPB,19950811,
MCPH,20120806,
MCPNF,20140502,
MCQEF,20140113,
MCRAA,19831003,
MCRAB,19810814,
MCRB,20150626,
MCREF,19600101,
MCRI,19930806,
MCRNF,20140113,
MCRPF,20120113,
MCRT,20040525,
MCRUF,20140113,
MCRZF,20140113,
MCS,19721214,
MCSHF,20140113,
MCTC,20080118,
MCTH,20120806,
MCTYF,20140113,
MCTZF,20110906,
MCUIF,20140113,
MCUJF,20040217,
MCVEF,20190828,
MCVEY,20190322,
MCVT,20090218,
MCY,19790104,
MCZAF,19990914,
MD,19950920,
MDAV,20120806,
MDAW,19981119,
MDB,20171023,
MDBBF,20180307,
MDBIF,20170605,
MDBKY,20160422,
MDBPF,20181022,
MDBS,20060502,
MDC,19750106,
MDCA,19950417,
MDCE,20120806,
MDCN,20140718,
MDDM,19981023,
MDDNF,20170808,
MDDVF,20200121,
MDEA,19850214,
MDEVF,20140113,
MDEX,20040827,
MDFZF,19600101,
MDGC,20080307,
MDGEF,20140113,
MDGL,20070206,
MDGP,19900416,
MDGS,20150805,
MDIA,20200106,
MDIBF,20140113,
MDIBY,20111208,
MDIKF,20140113,
MDIN,19980928,
MDIT,19721214,
MDIUY,20050118,
MDJH,20190108,
MDKM,19980707,
MDLA,20190719,
MDLH,20020312,
MDLXF,19600101,
MDLY,20140924,
MDLZ,20010613,
MDMN,20010301,
MDMP,20130211,
MDNAF,20170920,
MDNDF,20140113,
MDNGF,20130118,
MDNL,20140324,
MDNNF,20140113,
MDOMF,20161017,
MDONF,19990210,
MDOUF,20181218,
MDP,19651209,
MDPCF,19600101,
MDPEB,20001204,
MDPHF,20120221,
MDRA,19970609,
MDRDF,20160624,
MDRIQ,19821231,
MDRM,20110618,
MDRPF,20111007,
MDRR,20181128,
MDRRP,20200213,
MDRSF,20200117,
MDRX,19990722,
MDSI,20050404,
MDSMF,20100226,
MDSQF,20141106,
MDSVF,20190731,
MDT,19721214,
MDTC,20100313,
MDTKF,20130826,
MDTR,19981015,
MDTWF,20190116,
MDU,19620702,
MDUFF,20200612,
MDVT,20030721,
MDWD,20140320,
MDWK,20050208,
MDWT,20150902,
MDXG,20130425,
MDXHF,19600101,
MDXL,20030207,
MDXX,20070227,
MEC,20190510,
MECSF,20100915,
MECVF,19600101,
MED,19931230,
MEDD,20070927,
MEDGF,20190617,
MEDH,20070416,
MEDP,20160811,
MEDS,20100427,
MEDT,20171216,
MEEC,20120806,
MEET,19990624,
MEGEF,20100913,
MEGGF,20140113,
MEGGY,20120710,
MEGH,19881104,
MEGPF,20100318,
MEI,19820927,
MEIJF,20130520,
MEIL,20121126,
MEIP,20031218,
MEISF,20191114,
MEITF,20140113,
MEIUF,20180827,
MEIYF,20050928,
MEJHF,20090302,
MEJHY,20140206,
MELI,20070808,
MEME,20101203,
MEMI,19970318,
MENB,19950321,
MENC,20020819,
MENEF,19600101,
MENI,20040804,
MENXF,20150731,
MEOAF,20140113,
MEOBF,20140113,
MEOH,19920519,
MEPDF,19950911,
MEPW,20160621,
MEQYF,20140113,
MERC,19880719,
MERG,19750106,
MERR,20111124,
MERT,20190222,
MERVF,20130219,
MESA,20180810,
MESNF,19600101,
MESO,20051202,
MET,20000405,
METC,20170203,
METPRE,20180604,
METPRF,20200108,
METX,20181017,
MEXGF,19600101,
MEYYY,20130327,
MFA,19980413,
MFAC,20180921,
MFACU,20180824,
MFAIF,20171212,
MFAPRB,20180319,
MFBP,20120806,
MFC,19990924,
MFCO,19840622,
MFCSF,20140113,
MFDB,20060406,
MFG,20061106,
MFGHF,20100719,
MFGI,19901008,
MFGP,20170817,
MFH,20150408,
MFIN,19960523,
MFMLF,20140113,
MFNC,20000229,
MFON,20120806,
MFOYY,20130719,
MFRVF,20110407,
MFSF,19991230,
MFST,20120914,
MG,20091008,
MGA,19780829,
MGAAF,20110322,
MGAFF,20140113,
MGAG,19750106,
MGAWF,20140113,
MGAWY,20140728,
MGCLF,20170222,
MGCV,19970922,
MGDDF,20140113,
MGDDY,20081013,
MGDPF,20120830,
MGEE,19721214,
MGEN,20140618,
MGFRF,20150603,
MGFX,19980709,
MGGI,20160602,
MGHCF,20051122,
MGHLD,20020219,
MGHTF,20140422,
MGI,20040622,
MGIC,19910828,
MGIDF,20190312,
MGLDF,20161115,
MGLG,19951218,
MGLI,19980409,
MGLN,20040106,
MGLO,20010419,
MGLQF,20190906,
MGM,19880502,
MGMA,19940315,
MGMCA,20200110,
MGMLF,20111219,
MGNT,20160613,
MGNX,20131010,
MGOM,20190926,
MGON,20020905,
MGP,20160422,
MGPC,20150526,
MGPHF,20121219,
MGPI,19881020,
MGPPF,20170214,
MGPRF,20151221,
MGPUF,20191206,
MGRC,19841113,
MGROF,20200114,
MGRUF,20140113,
MGTA,20180621,
MGTC,19721213,
MGTI,19781218,
MGTX,20180608,
MGUY,20070530,
MGVMF,20200612,
MGWFF,20140113,
MGXMF,20160614,
MGXRF,20190814,
MGY,20170629,
MGYOY,19951109,
MGYR,20060124,
MGYTF,20140605,
MGYXY,19951109,
MHCC,19950119,
MHGI,19930903,
MHGU,19870318,
MHGUP,20160509,
MHGVY,20110719,
MHH,20080916,
MHHC,19940526,
MHIFF,20160523,
MHIVF,20160602,
MHK,19920401,
MHLD,20080505,
MHO,19931103,
MHPC,20050614,
MHPSL,20130712,
MHPSY,20121210,
MHSDF,20140113,
MHTX,20120806,
MHTZF,20100208,
MHVYF,20140113,
MHYR,20120806,
MIC,20041216,
MICCF,20140113,
MICR,19901204,
MICT,20030612,
MICWD,20171031,
MIDD,19870728,
MIDLF,20140113,
MIELF,20140113,
MIELY,19750131,
MIESF,20140113,
MIESY,20140425,
MIFF,20030911,
MIGT,20120724,
MIHI,20100924,
MIHL,20010816,
MIK,20140627,
MILOF,20190417,
MILTY,20140307,
MIME,20151119,
MIMNF,20200210,
MIMTF,20140113,
MIMZF,19600101,
MIND,19941219,
MINE,20100303,
MINI,19940215,
MINOF,20140324,
MIOFF,20171129,
MIRM,20190718,
MIRXF,20101015,
MISM,19971117,
MIST,20190509,
MISVF,20140113,
MITEF,20140113,
MITEY,19750131,
MITFF,20130629,
MITFY,20110527,
MITI,20111121,
MITJF,19600101,
MITK,19870107,
MITO,20190215,
MITPF,20200210,
MITSF,20000503,
MITSY,19721214,
MITT,20110701,
MITTPRC,20190913,
MITUF,20140113,
MITUY,20101111,
MIUFF,20121127,
MIUFY,20100609,
MIXIF,20140213,
MIXT,20130809,
MIXX,20130716,
MIZUF,20140113,
MJARF,20181116,
MJCO,20150629,
MJDLF,20140113,
MJDS,20120309,
MJGCF,20140113,
MJHI,20080418,
MJLB,20021008,
MJNA,20031110,
MJNE,20140718,
MJTK,20130402,
MJTV,20121002,
MJWL,20080530,
MJWNF,20101223,
MJXFF,20140113,
MKC,19721214,
MKC.V,19811127,
MKD,20191230,
MKEAF,20130415,
MKEWF,20140113,
MKGAF,20140113,
MKGI,20120724,
MKGP,20041108,
MKIN,20031209,
MKKGY,20070905,
MKKOF,20170310,
MKL,19861212,
MKMLF,19740319,
MKRIF,20140113,
MKRMF,20140115,
MKRO,19990315,
MKRS,19890308,
MKRYF,20110415,
MKSEF,20110407,
MKSI,19990326,
MKTAY,19770131,
MKTDF,20110316,
MKTX,20041102,
MKTY,19801015,
MKVNF,20161229,
MLAB,19840229,
MLBEF,20140113,
MLBGF,20120828,
MLBVF,20150519,
MLCG,20130612,
MLCO,20061219,
MLCOF,20171108,
MLCPF,20181005,
MLFB,20060614,
MLFNF,20140113,
MLGAF,20140113,
MLGCF,20110202,
MLGF,19960228,
MLHC,20120806,
MLHR,19721214,
MLI,19910225,
MLKKF,20120117,
MLKNA,20001018,
MLLCF,20180615,
MLLGF,20140113,
MLLLF,20180126,
MLLNF,20170329,
MLLOF,20140113,
MLLS,19740705,
MLLUY,20100909,
MLM,19940217,
MLMN,20000526,
MLMZF,20110329,
MLND,20121112,
MLNLF,20140113,
MLOOF,20140113,
MLORF,20170110,
MLOV,20060120,
MLP,19721214,
MLPH,20050510,
MLR,19940801,
MLRKF,19600101,
MLRUY,20110409,
MLRYY,20120420,
MLSPF,20080723,
MLSS,19951107,
MLSYY,20190131,
MLTO,20050421,
MLVF,20080520,
MLWN,20010109,
MLXEF,20140113,
MLXSF,20170420,
MLYBY,20050502,
MLYCF,20140113,
MLYF,20140113,
MLYNF,20140113,
MLYSF,20200430,
MMAC,19960830,
MMBF,20040406,
MMBMF,20200623,
MMC,19680216,
MMCC,20171017,
MMCGF,19730126,
MMDDF,20180709,
MMEDF,20161115,
MMEX,20081114,
MMHTF,20140113,
MMI,20131104,
MMIO,19961219,
MMIRF,20140113,
MMJFF,20150223,
MMLP,20021031,
MMLTF,20130408,
MMM,19620702,
MMMB,20140718,
MMMKF,20060822,
MMMM,19980709,
MMMRF,20190522,
MMMW,20010202,
MMND,20000518,
MMNFF,20180531,
MMNGF,20110630,
MMNNF,20171005,
MMNT,20180118,
MMOEF,20140113,
MMP,20010206,
MMRF,20050112,
MMRGF,20101207,
MMRTY,20081023,
MMS,19970613,
MMSDF,19600101,
MMSI,19900510,
MMSMY,20150203,
MMTC,19870625,
MMTIF,19990201,
MMTMF,19600101,
MMTOF,20140113,
MMTRS,19750106,
MMTS,19950413,
MMTV,20030123,
MMX,20120318,
MMYT,20100812,
MN,20111118,
MNAP,20050414,
MNARF,20131021,
MNAT,19980611,
MNBEF,20160713,
MNBEY,19910612,
MNBO,20120806,
MNBP,19950816,
MNCL,20190228,
MNCLU,20190208,
MNDJF,20140113,
MNDMF,20171013,
MNDO,20000808,
MNDP,19921230,
MNELF,20120504,
MNESP,20110412,
MNGG,20090512,
MNGGF,20110216,
MNGPF,20130418,
MNHD,20070809,
MNHFF,20150210,
MNHFY,19951222,
MNHVF,20140113,
MNII,19750106,
MNILY,20140711,
MNIQQ,19871109,
MNK,20130617,
MNKD,20040504,
MNKG,20120809,
MNLO,20180125,
MNMB,20180112,
MNMT,20150714,
MNNFF,20180306,
MNNGF,20150410,
MNOIY,20040604,
MNOV,20061207,
MNPP,19950815,
MNPR,20191220,
MNR,19721214,
MNRIF,20161207,
MNRL,20190418,
MNRLF,20110526,
MNRO,19910730,
MNSB,20050831,
MNSF,19810618,
MNSKY,20130927,
MNST,19851206,
MNTA,20040526,
MNTCF,20140113,
MNTHF,20051116,
MNTR,20020715,
MNTUF,20110311,
MNTX,20041020,
MNVN,20110217,
MNVWF,20140113,
MNXBF,20140113,
MNXBY,20061205,
MNXMF,20140113,
MNZO,19920611,
MO,19620702,
MOAEF,19990805,
MOAEY,20101015,
MOBIF,20120730,
MOBL,20140612,
MOBO,20160602,
MOBQ,20050412,
MOCI,20070201,
MOD,19760512,
MODC,20040322,
MODD,20051214,
MODN,20130320,
MODVF,20140113,
MOFG,19980611,
MOG.A,19800717,
MOG.B,19651103,
MOGIF,20140113,
MOGLF,20101208,
MOGO,20190625,
MOGU,20181206,
MOH,20030102,
MOHCF,20000616,
MOHCY,20100902,
MOHO,20191108,
MOJO,20080414,
MOLOF,20121206,
MOMO,20141211,
MOMT,20090225,
MONDF,20160108,
MONDY,20080625,
MONGF,20180216,
MONOY,20131114,
MONRF,20131223,
MONRY,20170427,
MOOIF,19600101,
MOPHY,20130808,
MOPLF,20140113,
MOPN,20041108,
MOR,20180419,
MORF,20190627,
MORN,20050429,
MOS,19600101,
MOST,20160804,
MOSY,20010703,
MOTS,20180214,
MOTUY,20181130,
MOV,19930930,
MOXC,20160602,
MPAA,19940323,
MPAD,19750228,
MPAY,20140718,
MPB,19961210,
MPBK,20100730,
MPC,20110624,
MPCB,20200227,
MPCFF,20140917,
MPCIY,20180201,
MPCMF,20190726,
MPEG,19960904,
MPFRF,20140113,
MPFRY,20120702,
MPGPF,20010228,
MPGPY,20150410,
MPHD,19881006,
MPHMF,20051018,
MPHX,20170828,
MPHYF,20200619,
MPIN,19920323,
MPIR,19920131,
MPJFF,20140113,
MPLX,20121027,
MPME,20160602,
MPML,19870930,
MPNGF,20181123,
MPNGY,20191104,
MPPTF,20161202,
MPRG,19920131,
MPSFF,20140113,
MPSYF,20100429,
MPUCF,20140113,
MPVDF,19960501,
MPW,20050708,
MPWR,20041119,
MPX,20010302,
MPXOF,20190306,
MPZAF,20180824,
MPZZF,20180503,
MQBKY,20050525,
MR,20140620,
MRAAF,20140113,
MRAAY,20081201,
MRAM,20161007,
MRBK,20171107,
MRBLF,20190905,
MRC,20120412,
MRCBF,19600101,
MRCHF,20120530,
MRCIF,20200626,
MRCR,19951011,
MRCY,19980130,
MRDDF,20120806,
MRDH,19990826,
MRDY,20000210,
MRELF,20140113,
MREO,20190424,
MREOF,20161220,
MRES,19960626,
MRETF,19600101,
MRFGF,20110318,
MRFGY,20110223,
MRGE,20161208,
MRGIF,20140113,
MRGN,19940908,
MRGO,19870209,
MRGQZ,20010109,
MRGRY,20010109,
MRIB,20060316,
MRIN,20130323,
MRJT,20151023,
MRK,19620702,
MRKR,20010608,
MRLLF,20101104,
MRLLY,20130709,
MRLN,20031031,
MRLWF,20191119,
MRMD,20120510,
MRNA,20181207,
MRNJ,20030312,
MRNS,20140731,
MRNTF,20130207,
MRNTY,20180831,
MRO,19620702,
MROIF,20110717,
MROMF,20200225,
MRPI,19890906,
MRPLY,20120702,
MRPRF,20140826,
MRPS,19970220,
MRPT,20020624,
MRPZF,20160111,
MRQRF,20110801,
MRRCF,20170426,
MRRDF,20171228,
MRRMF,20180309,
MRRTY,20100904,
MRSKF,19791207,
MRSN,20170628,
MRTI,19851015,
MRTMF,20110613,
MRTN,19860925,
MRTPY,20100820,
MRTX,20130714,
MRUS,20160519,
MRVGF,20140113,
MRVL,20000602,
MRVSY,20110707,
MRVT,19950411,
MRWSF,20140113,
MRWSY,20081013,
MRZLF,20140113,
MRZM,20080716,
MS,19930223,
MSA,19721214,
MSAAF,20191206,
MSADF,20030721,
MSADY,19910607,
MSAH,20120806,
MSB,19620702,
MSBC,20120806,
MSBF,20070104,
MSBHF,20140113,
MSBHY,19890921,
MSBI,20160524,
MSC,20181018,
MSCI,20071112,
MSET,19930423,
MSEX,19750102,
MSEZ,20100513,
MSFN,20061226,
MSFT,19860313,
MSGE,20200409,
MSGN,20100125,
MSGNF,20140113,
MSGS,20150917,
MSHE,19950320,
MSHXF,20190724,
MSI,19620702,
MSITF,20010220,
MSIU,20050414,
MSIXF,20100528,
MSKTF,20160506,
MSLM,19750131,
MSLOF,20140113,
MSLOY,20130117,
MSLP,20100423,
MSM,19951215,
MSMGF,20140113,
MSMKF,20140627,
MSMY,20090515,
MSN,19940825,
MSNFY,20110114,
MSNI,20190429,
MSNVF,20160709,
MSOF,19860827,
MSON,19920123,
MSOVF,19600101,
MSPAF,20200624,
MSPC,19990510,
MSPRA,20180525,
MSPRE,20180319,
MSPRL,20191119,
MSPVF,20160309,
MSRT,20150409,
MSSI,20020507,
MSSV,19981106,
MSSZF,20160426,
MSTF,20020624,
MSTG,20101203,
MSTO,20070827,
MSTR,19980611,
MSTXF,20190916,
MSURF,20200302,
MSUXF,20140113,
MSVB,20120806,
MSWV,20191028,
MT,19970715,
MTA,20140113,
MTAGF,20030625,
MTB,19721214,
MTBC,20140723,
MTBCP,20190910,
MTC,20190108,
MTCH,20151119,
MTCPY,20170411,
MTD,19971114,
MTDR,20120202,
MTEHF,20170302,
MTEI,19950705,
MTEM,20040416,
MTENY,20011009,
MTEX,19990216,
MTFBF,20160628,
MTFC,19980311,
MTG,19910807,
MTGCF,20200626,
MTGGY,20171027,
MTGRF,19861126,
MTGRY,20131024,
MTH,19880721,
MTHRF,20140909,
MTL,20041012,
MTLCF,19600101,
MTLFF,20140721,
MTLHF,20140113,
MTLHY,20081013,
MTLI,20010625,
MTLK,19991202,
MTLPR,20100508,
MTLQU,20120615,
MTLRF,20140113,
MTLS,20140625,
MTMW,20110719,
MTN,19970204,
MTNB,20141204,
MTNOF,20140113,
MTNOY,20011218,
MTNX,19991101,
MTOMF,20140113,
MTOR,19620702,
MTP,20151207,
MTPOF,20140113,
MTPOY,20120425,
MTPP,20030910,
MTPR,19980508,
MTPTF,20180724,
MTPVY,20120721,
MTR,19791119,
MTRAF,20140113,
MTRI,20061027,
MTRJF,20140113,
MTRN,19740319,
MTRO,20021209,
MTRT,19810126,
MTRX,19900926,
MTSAF,20130930,
MTSC,19721214,
MTSEF,20180625,
MTSFF,19740319,
MTSFY,20081013,
MTSI,20120316,
MTSL,19970521,
MTST,20100924,
MTTCF,20100806,
MTTGF,20171002,
MTTRY,20110105,
MTTWF,20170728,
MTUAF,20140113,
MTUAY,20081013,
MTVAF,20120731,
MTVB,20030806,
MTVX,20130130,
MTW,19721214,
MTWD,19770615,
MTWTF,20160809,
MTX,19920929,
MTXS,20090102,
MTYFF,19600101,
MTZ,19721214,
MU,19840601,
MUEL,19721214,
MUFG,19890919,
MULG,20160614,
MUNMF,19600101,
MUR,19620702,
MURCF,19600101,
MURGF,19770523,
MURGY,20081013,
MURMF,20200110,
MURSF,20200427,
MURXF,20170619,
MUSA,20130819,
MUSS,20140206,
MUTM,20020828,
MUX,19800507,
MUZNF,19951006,
MVAC,19960426,
MVBF,20020715,
MVBY,19940915,
MVEN,19961121,
MVES,20011012,
MVIS,19960827,
MVLY,20120724,
MVMDF,20200519,
MVNT,20041221,
MVO,20070116,
MVPT,20060801,
MVRBF,20140113,
MVRK,20120905,
MVXM,20190208,
MWA,20060525,
MWCAF,20140113,
MWIS,20050119,
MWK,20190612,
MWSNF,20140113,
MWTCF,20140113,
MWTCY,20120501,
MWWC,20060804,
MWXRF,20140113,
MX,20110311,
MXC,19800527,
MXCHF,20140113,
MXCHY,20100506,
MXDHF,20080214,
MXGBF,20161123,
MXGFF,19600101,
MXIM,19880229,
MXL,20100324,
MXLGF,20140820,
MXMG,20150323,
MXMSF,19600101,
MXMTY,20071012,
MXROF,20120724,
MXRSF,20101026,
MXSG,20120724,
MXTLF,20140113,
MXTOF,20140113,
MXTRF,20110524,
MXTSF,20071019,
MXVDF,20140113,
MYAGF,20100201,
MYBF,19900821,
MYBUF,20140113,
MYCOF,20150508,
MYDP,19991109,
MYDX,20160615,
MYE,19721106,
MYFT,20040715,
MYFW,20180719,
MYGG,20140718,
MYGN,19951006,
MYGSF,20140730,
MYHA,20010918,
MYHI,20120808,
MYL,19730223,
MYLUY,20130115,
MYMMF,20170216,
MYMX,19950209,
MYO,20170616,
MYOK,20151029,
MYOS,20080919,
MYOV,20161027,
MYPRF,20030911,
MYRG,20080812,
MYRLF,20160825,
MYRPF,20161019,
MYRSY,20130808,
MYRX,20130201,
MYRY,19920910,
MYSL,19960122,
MYSN,19991007,
MYSRF,20161003,
MYSZ,20160725,
MYT,20150601,
MYTAY,19971114,
MYTEF,20140113,
MYTHF,20131219,
MYTHY,20190828,
MZDAF,20140113,
MZDAY,20130122,
MZEIQ,20160602,
MZHOF,20140113,
MZTAQ,20060413,
MZTFF,20181127,
MZTLF,20140319,
NABA,20060630,
NABIF,20190118,
NABXF,20191220,
NABZY,19830512,
NACB,19750131,
NACNF,20180102,
NADA,19880331,
NAEX,20160614,
NAFS,20120607,
NAHD,20101111,
NAII,19870901,
NAK,20040419,
NAKD,20180626,
NAMX,19980814,
NANHF,20070710,
NANX,20120320,
NAOV,20150528,
NAPRF,20100212,
NARI,20200522,
NARRF,20200616,
NASB,19851002,
NAT,19970930,
NATH,19930226,
NATI,19950314,
NATR,19790810,
NATUF,20140113,
NAUBF,20100830,
NAUH,20071212,
NAV,19620702,
NAVB,19921110,
NAVI,20140417,
NBAC,20200501,
NBACU,20200214,
NBBTF,20020319,
NBCO,20070809,
NBDR,20040916,
NBEV,20140807,
NBFJF,20010823,
NBGCY,20190709,
NBGIF,20140113,
NBGV,20120724,
NBHC,20120920,
NBIAY,20130806,
NBIO,20090923,
NBIX,19960523,
NBL,19721214,
NBLX,20160916,
NBMLF,20140113,
NBN,19870819,
NBNKF,20140113,
NBNVF,20150319,
NBR,19620702,
NBRI,19970303,
NBRNF,20151215,
NBRPRA,20180511,
NBRV,20150918,
NBRY,19961220,
NBSE,20040528,
NBTB,19901026,
NBVAF,20180622,
NBVB,20050308,
NBVG,20010910,
NBY,20070612,
NC,19620702,
NCAP,20090512,
NCBDF,20140113,
NCBDY,20190405,
NCBS,20130517,
NCCGF,20150710,
NCDP,20040510,
NCEN,20071023,
NCFFF,20120822,
NCHEY,20150417,
NCKKF,20170907,
NCLH,20130119,
NCLTF,20140113,
NCLTY,20200302,
NCMBF,19600101,
NCMGF,20140113,
NCMGY,19950928,
NCMI,20070207,
NCNA,20170929,
NCNB,20101203,
NCNNF,20180618,
NCPCF,20100128,
NCPLL,19961122,
NCR,19961211,
NCRA,20020208,
NCRBF,20170619,
NCRE,20160910,
NCRRP,20170314,
NCSM,20170428,
NCSYF,20140113,
NCTKF,20140113,
NCTKY,20190531,
NCTW,20051202,
NCTY,20041215,
NCWAF,20130520,
NCXS,19901008,
NDAQ,20020701,
NDBKF,20140113,
NDBKY,19951208,
NDCVF,20100317,
NDDG,20130410,
NDDLF,20181204,
NDEKF,19740319,
NDEKY,19910328,
NDENF,20171024,
NDEV,20010109,
NDGPF,20060105,
NDGPY,20120302,
NDLS,20130629,
NDMCF,20200514,
NDMT,20120502,
NDRA,20170630,
NDRBF,20140722,
NDSN,19791213,
NDTAF,20200318,
NDTP,20061214,
NDVAF,20140113,
NDVLF,20140113,
NDVLY,19940221,
NDVN,20180411,
NDVR,19950310,
NDXFF,20140113,
NDYN,20010720,
NE,19740319,
NEAPF,20171109,
NECA,20101103,
NECB,20060705,
NEE,19620702,
NEEB,20130425,
NEEPRI,20170918,
NEEPRJ,20170918,
NEEPRO,20190906,
NEEPRP,20200219,
NEFB,19930423,
NEGXF,20171218,
NEGY,19990208,
NEIK,19900716,
NEM,19620702,
NEMCF,20180427,
NEMD,20160518,
NEMTF,20140910,
NEN,19871119,
NENTF,20190918,
NEO,19991102,
NEOG,19890823,
NEOM,20120724,
NEON,19760109,
NEOS,20150723,
NEOV,20200520,
NEP,20140627,
NEPH,20040921,
NEPT,20070813,
NERG,20100426,
NERV,20140701,
NES,20171012,
NESR,20170605,
NESRF,20140224,
NESW,19970624,
NET,20190913,
NETE,20121003,
NETO,19990507,
NEU,19651014,
NEUN,19901008,
NEVDF,20140113,
NEVE,19960223,
NEVPF,20140320,
NEW,20180615,
NEWA,20170728,
NEWG,20160811,
NEWR,20141212,
NEWRF,20140113,
NEWT,19721214,
NEX,20170120,
NEXA,20171027,
NEXCF,20181130,
NEXJF,20161215,
NEXNY,20121017,
NEXOF,20111215,
NEXOY,20180508,
NEXPF,20200219,
NEXS,20150911,
