,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
577,300059.SZ,20120814,11.1,11.38,11.05,11.36,11.19,0.17,1.52,20812.7,23365.8214,11.38799999999994,11.14349999999996,11.717200000000066,16.06013333333334,17.435349999999925,19987.222000000016,25813.050799999946,0.023423423423423406,0.028998242530755718,-5.0,-16.799999999999997,-21.799999999999997
578,300059.SZ,20120815,11.32,11.34,11.08,11.1,11.36,-0.26,-2.29,13933.52,15582.1792,11.407999999999939,11.14449999999996,11.676400000000067,16.010600000000004,17.392399999999924,20111.660000000018,25665.526199999946,0.019434628975265072,0.022927689594356242,-5.0,-13.8,-18.8
579,300059.SZ,20120816,11.05,11.23,11.01,11.07,11.1,-0.03,-0.27,6732.2,7484.5796,11.418999999999937,11.143499999999959,11.637800000000068,15.95653333333334,17.353349999999924,18691.328500000018,25492.097599999946,0.001809954751131183,0.019590382902938613,-5.0,-10.3,-15.3
580,300059.SZ,20120817,11.11,11.45,11.05,11.36,11.07,0.29,2.62,17802.68,20142.9799,11.419999999999938,11.17299999999996,11.608000000000068,15.90793333333334,17.316449999999925,17974.259000000016,25277.246799999946,0.022502250225022502,0.03493449781659377,-5.0,-16.799999999999997,-21.799999999999997
581,300059.SZ,20120820,11.25,11.67,11.18,11.61,11.36,0.25,2.2,23134.12,26560.4646,11.417999999999939,11.20649999999996,11.577800000000067,15.867600000000008,17.271449999999923,18453.155000000017,24982.328199999945,0.03199999999999995,0.04198800342759214,-5.0,-11.300000000000002,-16.300000000000004
582,300059.SZ,20120821,11.65,11.87,11.53,11.78,11.61,0.17,1.46,24271.93,28473.4981,11.424999999999937,11.25049999999996,11.544800000000068,15.828466666666676,17.223599999999927,18691.677000000018,24871.862799999948,0.011158798283261717,0.0286436394271272,-5.0,-7.8000000000000025,-12.800000000000002
583,300059.SZ,20120822,11.74,11.77,11.4,11.5,11.78,-0.28,-2.38,22930.58,26581.159,11.422999999999938,11.28349999999996,11.51120000000007,15.783866666666675,17.174699999999927,18899.114500000018,24844.404199999946,0.020442930153321996,0.031435853865760345,-5.0,-16.799999999999997,-21.799999999999997
584,300059.SZ,20120823,11.49,11.68,11.46,11.56,11.5,0.06,0.52,24371.11,28162.9329,11.411999999999939,11.31999999999996,11.47380000000007,15.734933333333341,17.121399999999927,19516.427500000016,24670.83219999995,0.006092254134029616,0.018835616438356066,-5.0,-2.8000000000000003,-7.800000000000001
585,300059.SZ,20120824,11.52,11.55,11.2,11.28,11.56,-0.28,-2.42,13445.01,15244.9733,11.380999999999938,11.33149999999996,11.437000000000069,15.683466666666675,17.064449999999926,19047.40250000002,24450.002999999953,0.020833333333333353,0.030303030303030425,-5.0,-16.799999999999997,-21.799999999999997
586,300059.SZ,20120827,11.23,11.36,10.95,11.0,11.28,-0.28,-2.48,23171.65,25724.5936,11.361999999999938,11.339999999999957,11.392000000000069,15.631466666666675,17.009449999999926,19320.97700000002,24332.15979999995,0.020480854853072165,0.03609154929577466,-5.0,-16.799999999999997,-21.799999999999997
587,300059.SZ,20120828,10.95,11.2,10.91,11.15,11.0,0.15,1.36,9746.24,10789.9355,11.340999999999939,11.364499999999959,11.357200000000068,15.586933333333342,16.948599999999928,18948.339000000018,22966.93499999995,0.0182648401826485,0.025892857142857068,-5.0,-16.799999999999997,-21.799999999999997
588,300059.SZ,20120829,11.16,11.28,11.0,11.04,11.15,-0.11,-0.99,13141.01,14648.1796,11.33499999999994,11.371499999999958,11.330800000000067,15.545533333333342,16.886299999999927,18934.42800000002,21726.18279999995,0.0107526881720431,0.02482269503546094,-5.0,-12.3,-17.3
589,300059.SZ,20120830,10.96,11.13,10.45,10.61,11.04,-0.43,-3.89,26489.7,28427.9451,11.288999999999941,11.353999999999957,11.292400000000068,15.495400000000009,16.82019999999993,19570.78650000002,21420.92659999995,0.03193430656934319,0.06109613656783481,-5.0,-18.79999999999999,-23.79999999999999
590,300059.SZ,20120831,10.6,10.7,10.4,10.43,10.61,-0.18,-1.7,24380.94,25594.551,11.195999999999941,11.307999999999957,11.261000000000067,15.44933333333334,16.755899999999926,19676.84500000002,21068.437799999952,0.016037735849056597,0.028037383177569996,-5.0,-15.3,-20.3
591,300059.SZ,20120903,10.21,10.7,10.21,10.5,10.43,0.07,0.67,23544.51,24706.6112,11.08499999999994,11.251499999999957,11.236400000000067,15.402800000000006,16.694549999999925,19191.05900000002,21138.85119999995,0.028403525954946045,0.04579439252336434,-5.0,-18.79999999999999,-23.79999999999999
592,300059.SZ,20120904,10.51,10.75,10.42,10.51,10.5,0.01,0.1,30440.92,32186.2055,10.957999999999942,11.191499999999957,11.208800000000068,15.354666666666674,16.627199999999927,19363.86950000002,21275.15099999995,0.0,0.03069767441860466,-5.0,-13.3,-18.3
593,300059.SZ,20120905,10.47,10.79,10.25,10.74,10.51,0.23,2.19,42345.49,44908.297,10.881999999999941,11.152499999999957,11.185600000000068,15.307600000000006,16.562199999999926,20470.909000000018,21561.444599999948,0.025787965616045804,0.05004633920296563,-5.0,-18.79999999999999,-23.79999999999999
594,300059.SZ,20120906,10.78,10.83,10.55,10.74,10.74,0.0,0.0,31238.74,33361.5503,10.79999999999994,11.105999999999957,11.168400000000068,15.260533333333337,16.498849999999926,21101.53800000002,21865.478199999947,0.003710575139146489,0.025854108956601972,-5.0,-13.3,-18.3
595,300059.SZ,20120907,10.81,11.57,10.76,11.36,10.74,0.62,5.77,67198.18,75721.0645,10.80799999999994,11.094499999999957,11.160000000000068,15.218600000000002,16.43429999999993,23719.67150000002,22800.398799999948,0.05087881591119324,0.07000864304235095,-5.0,-11.300000000000002,-16.300000000000004
596,300059.SZ,20120910,11.35,11.8,11.26,11.56,11.36,0.2,1.76,52822.84,61103.2673,10.86399999999994,11.112999999999957,11.152800000000068,15.176000000000004,16.370999999999928,25597.703500000014,23386.19399999995,0.018502202643171883,0.045762711864406856,-5.0,-11.300000000000002,-16.300000000000004
597,300059.SZ,20120911,11.48,11.62,11.34,11.48,11.56,-0.08,-0.69,24607.33,28214.6689,10.89699999999994,11.118999999999955,11.143600000000067,15.129466666666671,16.313099999999928,25787.435000000016,23184.77599999995,0.0,0.02409638554216862,-5.0,-2.8000000000000003,-7.800000000000001
598,300059.SZ,20120912,11.58,11.6,11.29,11.42,11.48,-0.06,-0.52,24966.0,28581.0419,10.934999999999942,11.134999999999955,11.139000000000067,15.081866666666672,16.25519999999993,26339.059000000016,23106.85619999995,0.013816925734024191,0.026724137931034526,-5.0,-7.8000000000000025,-12.800000000000002
599,300059.SZ,20120913,11.45,11.47,11.18,11.18,11.42,-0.24,-2.1,22537.67,25565.56,10.991999999999942,11.140499999999957,11.135400000000066,15.033933333333337,16.200199999999928,27129.33250000001,22975.97539999995,0.023580786026200836,0.025283347863993104,-5.0,-6.3000000000000025,-11.300000000000002
600,300059.SZ,20120914,11.3,11.4,11.13,11.31,11.18,0.13,1.16,22584.11,25435.6985,11.079999999999941,11.137999999999957,11.128400000000065,14.982800000000003,16.14499999999993,27368.40400000001,22914.26099999995,0.0008849557522123705,0.023684210526315752,-5.0,-2.8000000000000003,-7.800000000000001
601,300059.SZ,20120917,11.29,11.3,10.83,10.88,11.31,-0.43,-3.8,23132.26,25443.8707,11.117999999999942,11.101499999999955,11.126000000000065,14.928866666666671,16.08619999999993,27368.31100000001,22684.892599999952,0.03631532329495114,0.041592920353982356,-5.0,-18.79999999999999,-23.79999999999999
602,300059.SZ,20120918,10.84,10.93,10.69,10.74,10.88,-0.14,-1.29,19405.54,20947.092,11.14099999999994,11.049499999999956,11.119400000000065,14.872800000000003,16.02694999999993,27124.99150000001,22588.82799999995,0.009225092250922476,0.021957913998170195,-5.0,-12.3,-17.3
603,300059.SZ,20120919,10.77,10.83,10.6,10.73,10.74,-0.01,-0.09,38492.13,41165.948,11.13999999999994,11.010999999999957,11.114600000000063,14.814133333333336,15.96904999999993,27903.069000000007,22931.13479999995,0.00371402042711227,0.02123730378578028,-5.0,-10.3,-15.3
604,300059.SZ,20120920,10.67,10.67,10.22,10.26,10.73,-0.47,-4.38,34726.63,36083.6798,11.091999999999942,10.945999999999955,11.092200000000064,14.754533333333338,15.90924999999993,28420.84500000001,23046.136599999947,0.03842549203373947,0.04217432052483592,-5.0,-18.79999999999999,-23.79999999999999
605,300059.SZ,20120921,10.3,10.34,10.04,10.07,10.26,-0.19,-1.85,28904.01,29388.4721,10.962999999999942,10.885499999999954,11.069200000000064,14.691333333333338,15.850099999999932,29193.795000000006,23303.125399999946,0.02233009708737868,0.029013539651837592,-5.0,-16.799999999999997,-21.799999999999997
606,300059.SZ,20120924,10.01,10.18,9.8,10.06,10.07,-0.01,-0.1,20867.76,20767.6821,10.812999999999942,10.838499999999955,11.056000000000063,14.630066666666671,15.785449999999933,29078.600500000008,23232.136199999946,0.004995004995005066,0.03732809430255393,-5.0,-15.3,-20.3
607,300059.SZ,20120925,10.0,10.07,9.75,9.87,10.06,-0.19,-1.89,20193.22,19981.9291,10.651999999999942,10.774499999999955,11.035400000000063,14.56586666666667,15.724799999999933,29600.949500000006,23426.049399999945,0.013000000000000077,0.03177755710029794,-5.0,-15.3,-20.3
608,300059.SZ,20120926,9.83,9.99,9.58,9.6,9.87,-0.27,-2.74,27366.1,26774.049,10.469999999999942,10.702499999999954,11.005800000000063,14.493600000000002,15.65629999999993,30312.204000000005,23744.476199999946,0.02339776195320452,0.04104104104104105,-5.0,-18.79999999999999,-23.79999999999999
609,300059.SZ,20120927,9.6,10.04,9.6,9.91,9.6,0.31,3.23,20028.69,19732.1248,10.342999999999941,10.667499999999954,10.982200000000061,14.418200000000002,15.59169999999993,29989.153500000004,23442.273399999944,0.03229166666666672,0.04382470119521908,-5.0,-18.79999999999999,-23.79999999999999
610,300059.SZ,20120928,9.86,10.3,9.76,10.25,9.91,0.34,3.43,21279.01,21385.6131,10.236999999999941,10.658499999999954,10.971800000000062,14.330933333333336,15.53969999999993,29834.057000000008,23224.972199999942,0.03955375253549702,0.0524271844660195,-5.0,-18.79999999999999,-23.79999999999999
611,300059.SZ,20121008,10.22,10.28,10.08,10.19,10.25,-0.06,-0.59,14310.07,14540.7004,10.16799999999994,10.642999999999954,10.956800000000062,14.24406666666667,15.488199999999932,29372.335000000003,23240.049599999944,0.0029354207436400326,0.01945525291828787,-5.0,-10.3,-15.3
612,300059.SZ,20121009,10.2,10.63,10.16,10.63,10.19,0.44,4.32,36206.4,37961.2671,10.156999999999941,10.648999999999955,10.951400000000062,14.152266666666671,15.438749999999931,29660.609000000004,23574.14779999994,0.04215686274509819,0.04421448730009413,-5.0,-18.79999999999999,-23.79999999999999
613,300059.SZ,20121010,10.59,10.74,10.45,10.63,10.63,0.0,0.0,21430.08,22769.0458,10.14699999999994,10.643499999999953,10.94720000000006,14.061133333333338,15.386999999999933,28614.8385,23627.11279999994,0.0037771482530690203,0.02700186219739301,-5.0,-13.3,-18.3
614,300059.SZ,20121011,10.59,11.11,10.51,10.62,10.63,-0.01,-0.09,41814.21,45335.6883,10.18299999999994,10.637499999999953,10.943000000000062,13.976933333333337,15.336599999999933,29143.612,24222.89999999994,0.0028328611898016396,0.054005400540053976,-5.0,-15.3,-20.3
615,300059.SZ,20121012,10.55,10.78,10.16,10.33,10.62,-0.29,-2.73,29190.98,30468.3066,10.20899999999994,10.585999999999954,10.928600000000063,13.892533333333336,15.285849999999932,27243.252,24350.209399999938,0.02085308056872044,0.057513914656771734,-5.0,-18.79999999999999,-23.79999999999999
616,300059.SZ,20121015,9.5,9.98,9.5,9.96,10.33,-0.37,-3.58,26921.83,26327.0448,10.198999999999938,10.505999999999954,10.911200000000063,13.805733333333338,15.235449999999933,25948.201500000003,24534.642799999943,0.04842105263157904,0.04809619238476958,-5.0,-18.79999999999999,-23.79999999999999
617,300059.SZ,20121016,9.83,9.97,9.79,9.83,9.96,-0.13,-1.31,21051.16,20795.0248,10.194999999999938,10.423499999999956,10.894600000000064,13.713533333333338,15.186049999999932,25770.393000000004,24611.68599999994,0.0,0.018054162487462534,-5.0,-10.3,-15.3
618,300059.SZ,20121017,9.92,9.92,9.66,9.82,9.83,-0.01,-0.1,18073.89,17689.1336,10.216999999999938,10.343499999999956,10.873000000000065,13.621666666666671,15.138149999999932,25425.787500000002,24704.77919999994,0.010080645161290288,0.02620967741935482,-5.0,-15.3,-20.3
619,300059.SZ,20121018,9.85,10.09,9.79,10.02,9.82,0.2,2.04,18160.64,18081.1926,10.22799999999994,10.285499999999956,10.854200000000064,13.52986666666667,15.086299999999932,25206.936000000005,24792.741399999937,0.01725888324873096,0.029732408325074403,-5.0,-16.799999999999997,-21.799999999999997
620,300059.SZ,20121019,9.99,10.06,9.87,9.98,10.02,-0.04,-0.4,13882.41,13833.4082,10.20099999999994,10.218999999999955,10.826800000000064,13.439933333333338,15.032699999999934,24771.851000000002,24625.194199999933,0.0010010010010009797,0.018886679920477264,-5.0,-10.3,-15.3
621,300059.SZ,20121022,9.88,10.17,9.82,10.11,9.98,0.13,1.3,24520.65,24468.9954,10.19299999999994,10.180499999999956,10.796400000000064,13.350600000000004,14.982499999999934,24841.270500000006,24450.402599999932,0.02327935222672051,0.034414945919370665,-5.0,-16.799999999999997,-21.799999999999997
622,300059.SZ,20121023,10.11,10.2,9.88,9.88,10.11,-0.23,-2.28,16374.35,16426.3342,10.11799999999994,10.137499999999955,10.759800000000064,13.258266666666671,14.933699999999936,24689.711000000003,24238.195399999935,0.022749752720078998,0.0313725490196077,-5.0,-16.799999999999997,-21.799999999999997
623,300059.SZ,20121024,9.83,9.96,9.83,9.88,9.88,0.0,0.0,12531.43,12400.2182,10.042999999999939,10.094999999999954,10.727000000000064,13.158066666666672,14.884799999999936,23391.676000000003,24084.729999999934,0.005086469989827132,0.013052208835341443,-5.0,-10.3,-15.3
624,300059.SZ,20121025,9.93,9.98,9.8,9.82,9.88,-0.06,-0.61,7919.58,7820.9033,9.96299999999994,10.072999999999954,10.690000000000065,13.058466666666671,14.834199999999937,22051.323500000006,23870.598399999937,0.011077542799597124,0.018036072144288547,-5.0,-12.3,-17.3
625,300059.SZ,20121026,9.83,9.85,9.42,9.49,9.82,-0.33,-3.36,15884.83,15187.1633,9.87899999999994,10.043999999999956,10.648000000000065,12.971400000000004,14.782149999999936,21400.364500000003,23891.58479999994,0.03458799593082399,0.04365482233502535,-5.0,-18.79999999999999,-23.79999999999999
626,300059.SZ,20121029,9.46,9.53,9.3,9.38,9.49,-0.11,-1.16,9857.22,9268.3593,9.820999999999938,10.009999999999955,10.611800000000065,12.886266666666671,14.734049999999936,20849.8375,23783.48519999994,0.008456659619450324,0.024134312696746974,-5.0,-12.3,-17.3
627,300059.SZ,20121030,9.38,9.42,9.08,9.19,9.38,-0.19,-2.03,22230.32,20493.5939,9.756999999999938,9.975999999999955,10.568400000000064,12.796933333333339,14.687199999999937,20951.6925,23811.83759999994,0.020255863539445765,0.03609341825902334,-5.0,-16.799999999999997,-21.799999999999997
628,300059.SZ,20121031,9.2,9.25,9.13,9.2,9.19,0.01,0.11,12866.74,11815.1907,9.694999999999938,9.955999999999955,10.530400000000066,12.713466666666672,14.640549999999935,20226.724500000004,23790.501999999942,0.0,0.012972972972972889,-5.0,-10.3,-15.3
629,300059.SZ,20121101,9.21,9.43,9.21,9.42,9.2,0.22,2.39,20254.2,18952.7523,9.634999999999938,9.931499999999954,10.497400000000063,12.633200000000006,14.591749999999935,20238.000000000004,24060.94199999994,0.02280130293159599,0.023329798515376338,-5.0,-13.8,-18.8
630,300059.SZ,20121102,9.42,9.45,9.28,9.43,9.42,0.01,0.11,11772.39,11042.4639,9.579999999999938,9.890499999999955,10.458800000000062,12.55133333333334,14.545649999999934,19762.669,23940.33619999994,0.0010615711252653702,0.017989417989417982,-5.0,-10.3,-15.3
631,300059.SZ,20121105,9.39,9.47,9.3,9.35,9.43,-0.08,-0.85,12307.16,11506.3286,9.503999999999937,9.848499999999955,10.413600000000063,12.468333333333339,14.504099999999935,19662.523500000003,23723.796999999937,0.004259850905218416,0.017951425554382252,-5.0,-10.3,-15.3
632,300059.SZ,20121106,9.35,9.35,9.1,9.25,9.35,-0.1,-1.07,12469.63,11451.2326,9.440999999999939,9.779499999999954,10.363000000000063,12.384400000000007,14.462099999999934,18475.685,23487.750999999935,0.010695187165775364,0.026737967914438502,-5.0,-15.3,-20.3
633,300059.SZ,20121107,9.25,9.27,9.12,9.18,9.25,-0.07,-0.76,21468.37,19674.1116,9.370999999999938,9.706999999999955,10.316600000000061,12.299066666666674,14.417049999999934,18477.5995,23458.506799999937,0.007567567567567599,0.016181229773462823,-5.0,-12.3,-17.3
634,300059.SZ,20121108,9.1,9.12,8.96,9.06,9.18,-0.12,-1.31,20658.47,18649.054,9.29499999999994,9.628999999999955,10.266600000000063,12.22173333333334,14.367849999999933,17419.8125,23384.253999999935,0.004395604395604302,0.01754385964912263,-5.0,-10.3,-15.3
635,300059.SZ,20121109,9.01,9.08,8.95,9.0,9.06,-0.06,-0.66,14681.62,13182.206,9.24599999999994,9.562499999999954,10.221000000000062,12.148400000000006,14.317849999999932,16694.3445,23408.986199999938,0.0011098779134294991,0.014317180616740173,-5.0,-10.3,-15.3
636,300059.SZ,20121112,9.03,9.11,8.98,9.05,9.0,0.05,0.56,9589.51,8662.9506,9.21299999999994,9.516999999999955,10.182000000000063,12.076066666666671,14.269099999999932,15827.728500000001,23137.34339999994,0.0022148394241418993,0.014270032930845116,-5.0,-10.3,-15.3
637,300059.SZ,20121113,9.11,9.11,8.78,8.9,9.05,-0.15,-1.66,15115.53,13475.1473,9.18399999999994,9.470499999999955,10.137000000000063,11.997600000000006,14.224449999999933,15530.947000000004,23244.72919999994,0.02305159165751911,0.0362239297475302,-5.0,-16.799999999999997,-21.799999999999997
638,300059.SZ,20121114,8.95,8.95,8.8,8.91,8.9,0.01,0.11,7395.62,6562.211,9.15499999999994,9.424999999999955,10.094400000000062,11.918000000000006,14.182749999999933,14997.033500000001,23129.821399999943,0.004469273743016665,0.016759776536312693,-5.0,-10.3,-15.3
639,300059.SZ,20121115,8.89,8.94,8.72,8.82,8.91,-0.09,-1.01,10381.52,9191.5135,9.094999999999938,9.364999999999954,10.058600000000062,11.838866666666672,14.136199999999933,14608.077500000003,22807.657799999943,0.007874015748031527,0.024608501118568108,-5.0,-12.3,-17.3
640,300059.SZ,20121116,8.7,8.8,8.59,8.75,8.82,-0.07,-0.79,9394.32,8171.4433,9.026999999999939,9.303499999999953,10.025000000000063,11.758266666666673,14.093249999999932,14383.673000000004,22507.925399999946,0.0057471264367816915,0.02386363636363646,-5.0,-10.3,-15.3
641,300059.SZ,20121119,8.75,8.78,8.63,8.77,8.75,0.02,0.23,15718.05,13713.4564,8.968999999999939,9.236499999999953,9.990400000000061,11.729800000000006,14.049699999999932,13943.543000000001,22351.396199999945,0.002285714285714237,0.017084282460136515,-5.0,-10.3,-15.3
